abs,frac
2,0.100000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
1,0.050000
1,0.050000
2,0.100000
2,0.100000
1,0.050000
1,0.050000
2,0.100000
2,0.100000
2,0.111111
2,0.111111
5,0.277778
1,0.050000
0,0.000000
2,0.100000
1,0.047619
1,0.047619
2,0.095238
1,0.047619
3,0.142857
0,0.000000
1,0.050000
0,0.000000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
1,0.050000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
2,0.111111
2,0.111111
2,0.100000
2,0.100000
0,0.000000
1,0.050000
2,0.100000
1,0.050000
2,0.095238
2,0.095238
2,0.095238
3,0.142857
2,0.095238
4,0.190476
1,0.050000
1,0.050000
2,0.100000
2,0.100000
4,0.210526
4,0.210526
4,0.210526
4,0.210526
4,0.210526
6,0.315789
3,0.150000
3,0.150000
3,0.150000
5,0.217391
5,0.217391
5,0.217391
5,0.217391
5,0.217391
5,0.217391
7,0.304348
7,0.304348
5,0.217391
7,0.304348
3,0.125000
3,0.125000
3,0.125000
3,0.125000
3,0.125000
3,0.125000
4,0.153846
4,0.153846
4,0.153846
4,0.153846
2,0.083333
2,0.083333
4,0.153846
4,0.153846
4,0.153846
4,0.153846
4,0.166667
4,0.166667
4,0.166667
4,0.166667
4,0.166667
9,0.375000
4,0.166667
4,0.166667
4,0.166667
4,0.166667
5,0.185185
5,0.185185
5,0.185185
5,0.185185
5,0.185185
2,0.074074
2,0.074074
2,0.083333
2,0.083333
10,0.434783
10,0.434783
10,0.434783
10,0.434783
10,0.434783
10,0.434783
10,0.434783
10,0.434783
10,0.434783
10,0.434783
1,0.043478
1,0.043478
2,0.086957
2,0.086957
2,0.086957
2,0.086957
2,0.086957
2,0.086957
2,0.086957
2,0.086957
1,0.043478
1,0.043478
1,0.043478
1,0.043478
2,0.086957
2,0.086957
2,0.086957
2,0.086957
1,0.043478
2,0.086957
2,0.086957
2,0.111111
2,0.111111
2,0.086957
2,0.086957
9,0.391304
2,0.086957
2,0.086957
1,0.045455
1,0.043478
5,0.217391
1,0.043478
1,0.043478
2,0.090909
2,0.090909
2,0.117647
2,0.117647
9,0.346154
9,0.346154
9,0.346154
9,0.346154
9,0.346154
9,0.346154
9,0.346154
9,0.346154
9,0.346154
1,0.038462
1,0.055556
6,0.315789
6,0.315789
6,0.315789
6,0.315789
6,0.315789
6,0.315789
5,0.277778
5,0.277778
5,0.277778
5,0.277778
5,0.277778
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
2,0.105263
2,0.105263
2,0.105263
12,0.631579
12,0.631579
12,0.631579
12,0.631579
12,0.631579
12,0.631579
1,0.055556
1,0.055556
11,0.611111
11,0.611111
11,0.611111
11,0.611111
11,0.611111
11,0.611111
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
2,0.133333
2,0.133333
2,0.133333
1,0.055556
1,0.055556
11,0.611111
11,0.611111
11,0.611111
11,0.611111
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
6,0.285714
6,0.285714
6,0.285714
6,0.285714
6,0.285714
6,0.285714
6,0.285714
16,0.761905
16,0.761905
16,0.761905
16,0.761905
3,0.166667
3,0.166667
3,0.166667
3,0.166667
13,0.722222
13,0.722222
13,0.722222
13,0.722222
13,0.722222
13,0.722222
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
2,0.117647
2,0.117647
2,0.117647
12,0.705882
12,0.705882
12,0.705882
12,0.705882
12,0.705882
12,0.705882
3,0.166667
3,0.166667
3,0.166667
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
2,0.105263
2,0.105263
1,0.055556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
2,0.105263
2,0.105263
1,0.055556
1,0.055556
11,0.611111
11,0.611111
11,0.611111
11,0.611111
11,0.611111
11,0.611111
2,0.105263
2,0.105263
1,0.055556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
2,0.105263
2,0.105263
1,0.055556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
9,0.529412
9,0.529412
9,0.529412
9,0.529412
9,0.529412
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
18,0.857143
18,0.857143
18,0.857143
18,0.857143
18,0.857143
18,0.857143
18,0.857143
18,0.857143
18,0.857143
18,0.857143
18,0.857143
18,0.857143
11,0.523810
11,0.523810
11,0.523810
11,0.523810
11,0.523810
11,0.523810
11,0.523810
11,0.523810
11,0.523810
11,0.523810
11,0.523810
11,0.523810
11,0.523810
11,0.523810
1,0.058824
1,0.058824
10,0.588235
10,0.588235
10,0.588235
10,0.588235
10,0.588235
5,0.217391
5,0.217391
5,0.217391
5,0.217391
5,0.217391
6,0.315789
6,0.315789
6,0.315789
6,0.315789
6,0.315789
6,0.315789
6,0.315789
11,0.578947
1,0.050000
2,0.095238
2,0.095238
4,0.173913
4,0.173913
4,0.173913
4,0.173913
1,0.045455
2,0.086957
2,0.086957
2,0.100000
2,0.100000
4,0.181818
4,0.181818
4,0.181818
4,0.181818
2,0.100000
2,0.100000
4,0.181818
4,0.181818
4,0.181818
4,0.181818
2,0.086957
2,0.086957
2,0.100000
2,0.100000
2,0.095238
2,0.095238
4,0.181818
4,0.181818
4,0.181818
4,0.181818
4,0.181818
8,0.363636
8,0.363636
8,0.363636
8,0.363636
2,0.095238
2,0.095238
2,0.095238
2,0.095238
7,0.333333
3,0.136364
3,0.136364
3,0.136364
2,0.095238
2,0.095238
4,0.190476
4,0.190476
4,0.190476
4,0.190476
4,0.190476
4,0.190476
4,0.190476
4,0.190476
5,0.192308
5,0.192308
5,0.192308
5,0.192308
5,0.192308
5,0.192308
11,0.423077
11,0.423077
11,0.423077
11,0.423077
11,0.423077
2,0.076923
2,0.076923
1,0.038462
2,0.100000
2,0.100000
2,0.100000
4,0.200000
4,0.200000
4,0.190476
4,0.190476
4,0.190476
4,0.190476
1,0.047619
2,0.090909
2,0.090909
2,0.090909
2,0.090909
1,0.047619
2,0.095238
2,0.095238
1,0.047619
2,0.095238
2,0.095238
1,0.047619
1,0.047619
2,0.095238
2,0.095238
1,0.047619
4,0.190476
4,0.190476
4,0.190476
4,0.190476
4,0.181818
4,0.181818
4,0.181818
4,0.181818
2,0.086957
2,0.086957
3,0.130435
3,0.130435
3,0.130435
6,0.260870
6,0.260870
6,0.260870
6,0.260870
6,0.260870
6,0.260870
5,0.227273
5,0.227273
5,0.227273
5,0.227273
5,0.227273
4,0.173913
4,0.173913
4,0.173913
4,0.173913
4,0.173913
4,0.173913
4,0.173913
4,0.173913
4,0.190476
4,0.190476
4,0.190476
4,0.190476
2,0.100000
2,0.100000
6,0.250000
6,0.250000
6,0.250000
6,0.250000
6,0.250000
6,0.250000
6,0.250000
9,0.375000
9,0.375000
9,0.375000
1,0.050000
2,0.095238
2,0.095238
1,0.050000
5,0.217391
5,0.217391
5,0.217391
5,0.217391
5,0.217391
2,0.100000
2,0.100000
4,0.210526
4,0.210526
4,0.210526
4,0.210526
4,0.210526
2,0.100000
2,0.100000
4,0.181818
4,0.181818
4,0.181818
4,0.181818
2,0.086957
2,0.086957
2,0.125000
2,0.125000
2,0.125000
2,0.100000
2,0.100000
2,0.100000
11,0.550000
11,0.550000
1,0.050000
1,0.050000
6,0.300000
5,0.238095
5,0.238095
5,0.238095
5,0.238095
5,0.238095
5,0.238095
10,0.476190
2,0.095238
2,0.095238
2,0.095238
9,0.428571
9,0.428571
9,0.428571
4,0.181818
4,0.181818
4,0.181818
4,0.181818
3,0.166667
3,0.166667
3,0.166667
3,0.166667
4,0.190476
4,0.190476
4,0.190476
4,0.190476
8,0.444444
8,0.444444
8,0.444444
8,0.444444
5,0.227273
5,0.227273
5,0.227273
5,0.227273
5,0.227273
3,0.142857
3,0.142857
3,0.142857
2,0.095238
2,0.095238
2,0.095238
12,0.571429
12,0.571429
12,0.571429
12,0.571429
12,0.571429
12,0.571429
6,0.285714
6,0.285714
6,0.285714
6,0.285714
2,0.095238
2,0.095238
6,0.315789
6,0.315789
5,0.277778
2,0.095238
2,0.095238
0,0.000000
7,0.411765
7,0.411765
7,0.411765
13,0.565217
13,0.565217
13,0.565217
13,0.565217
2,0.111111
2,0.111111
5,0.277778
2,0.095238
2,0.095238
3,0.142857
2,0.095238
2,0.095238
3,0.142857
7,0.350000
7,0.350000
7,0.350000
11,0.523810
11,0.523810
11,0.523810
11,0.523810
11,0.523810
11,0.523810
11,0.523810
4,0.210526
4,0.210526
4,0.210526
4,0.210526
4,0.210526
2,0.100000
2,0.100000
7,0.350000
7,0.350000
7,0.350000
13,0.565217
13,0.565217
13,0.565217
13,0.565217
13,0.565217
13,0.565217
13,0.565217
5,0.250000
5,0.250000
5,0.250000
5,0.250000
5,0.250000
5,0.250000
9,0.428571
9,0.428571
9,0.428571
9,0.428571
9,0.428571
13,0.565217
13,0.565217
13,0.565217
13,0.565217
13,0.565217
13,0.565217
13,0.565217
13,0.565217
2,0.095238
2,0.095238
3,0.142857
2,0.095238
2,0.095238
1,0.047619
1,0.052632
1,0.052632
2,0.117647
2,0.117647
2,0.117647
7,0.437500
7,0.437500
7,0.437500
2,0.090909
2,0.090909
1,0.047619
1,0.047619
1,0.047619
1,0.047619
1,0.047619
1,0.047619
1,0.047619
1,0.047619
1,0.047619
3,0.142857
3,0.142857
3,0.142857
3,0.142857
3,0.142857
3,0.142857
4,0.173913
4,0.173913
4,0.173913
4,0.173913
4,0.173913
5,0.217391
1,0.043478
2,0.086957
2,0.086957
2,0.086957
2,0.095238
2,0.095238
2,0.095238
3,0.142857
2,0.095238
7,0.333333
3,0.142857
3,0.142857
3,0.142857
1,0.047619
5,0.208333
5,0.208333
5,0.208333
5,0.208333
5,0.208333
2,0.100000
2,0.100000
2,0.100000
5,0.250000
5,0.250000
5,0.250000
4,0.190476
4,0.190476
4,0.190476
4,0.190476
4,0.190476
5,0.238095
5,0.227273
5,0.227273
5,0.227273
5,0.227273
5,0.227273
5,0.227273
6,0.272727
4,0.190476
4,0.190476
4,0.190476
4,0.190476
3,0.150000
3,0.150000
3,0.150000
3,0.150000
4,0.200000
4,0.190476
4,0.190476
4,0.190476
4,0.190476
1,0.047619
1,0.047619
5,0.208333
5,0.208333
5,0.208333
5,0.208333
5,0.208333
1,0.041667
1,0.041667
2,0.095238
2,0.095238
2,0.095238
3,0.142857
1,0.047619
1,0.047619
2,0.090909
2,0.090909
1,0.055556
1,0.055556
8,0.380952
8,0.380952
1,0.047619
1,0.047619
1,0.047619
1,0.047619
1,0.047619
1,0.047619
1,0.047619
1,0.047619
1,0.047619
1,0.047619
1,0.047619
1,0.047619
1,0.047619
3,0.150000
3,0.150000
3,0.150000
3,0.150000
4,0.200000
1,0.050000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
1,0.050000
1,0.050000
2,0.100000
2,0.100000
6,0.461538
6,0.461538
13,0.650000
13,0.650000
13,0.650000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
1,0.050000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
1,0.050000
1,0.050000
1,0.050000
1,0.050000
1,0.050000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
1,0.050000
1,0.050000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
5,0.416667
2,0.100000
2,0.100000
2,0.100000
2,0.100000
4,0.181818
4,0.181818
4,0.181818
4,0.181818
4,0.181818
6,0.272727
6,0.272727
2,0.117647
2,0.117647
4,0.200000
4,0.200000
4,0.200000
4,0.200000
2,0.100000
2,0.100000
6,0.300000
6,0.300000
6,0.300000
6,0.300000
6,0.300000
6,0.300000
1,0.050000
1,0.050000
5,0.416667
2,0.100000
2,0.100000
5,0.217391
5,0.217391
5,0.217391
5,0.217391
5,0.217391
2,0.086957
2,0.086957
2,0.100000
2,0.100000
2,0.100000
3,0.150000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
1,0.050000
1,0.050000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
5,0.217391
5,0.217391
5,0.217391
5,0.217391
5,0.217391
5,0.217391
7,0.304348
7,0.304348
2,0.086957
2,0.086957
2,0.100000
2,0.100000
2,0.100000
3,0.150000
1,0.050000
1,0.050000
1,0.050000
1,0.050000
1,0.050000
1,0.050000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
1,0.050000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
1,0.050000
1,0.050000
1,0.050000
1,0.050000
1,0.050000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
1,0.050000
1,0.050000
1,0.050000
1,0.050000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
1,0.050000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
1,0.050000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
1,0.050000
1,0.050000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
1,0.050000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
1,0.050000
5,0.416667
2,0.100000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
2,0.100000
1,0.050000
1,0.050000
5,0.217391
5,0.217391
5,0.217391
5,0.217391
5,0.217391
5,0.217391
7,0.304348
7,0.304348
1,0.045455
2,0.086957
2,0.086957
2,0.086957
3,0.130435
1,0.045455
1,0.045455
2,0.090909
1,0.045455
1,0.045455
1,0.045455
1,0.045455
1,0.045455
1,0.045455
1,0.045455
1,0.045455
1,0.045455
1,0.045455
3,0.136364
3,0.136364
3,0.136364
1,0.045455
3,0.136364
3,0.136364
3,0.136364
1,0.045455
4,0.166667
4,0.166667
4,0.166667
4,0.166667
4,0.166667
5,0.208333
2,0.090909
2,0.090909
4,0.166667
4,0.166667
4,0.166667
4,0.166667
4,0.181818
4,0.181818
4,0.181818
4,0.181818
4,0.181818
5,0.227273
4,0.181818
4,0.181818
4,0.181818
4,0.181818
1,0.045455
1,0.045455
5,0.200000
5,0.200000
5,0.200000
5,0.200000
5,0.200000
5,0.200000
6,0.240000
2,0.090909
2,0.090909
2,0.090909
3,0.136364
2,0.095238
2,0.095238
3,0.136364
3,0.136364
3,0.136364
3,0.142857
3,0.142857
3,0.142857
4,0.181818
4,0.181818
4,0.181818
4,0.181818
4,0.181818
5,0.227273
1,0.045455
1,0.045455
5,0.200000
5,0.200000
5,0.200000
5,0.200000
5,0.200000
5,0.200000
8,0.320000
8,0.320000
8,0.320000
2,0.090909
2,0.090909
2,0.090909
5,0.227273
5,0.227273
5,0.227273
0,0.000000
0,0.000000
0,0.000000
0,0.000000
20,0.909091
1,0.045455
1,0.045455
1,0.045455
1,0.045455
1,0.045455
1,0.045455
1,0.045455
1,0.045455
1,0.045455
1,0.045455
1,0.045455
1,0.045455
2,0.086957
2,0.086957
1,0.045455
1,0.045455
2,0.090909
1,0.045455
1,0.045455
1,0.045455
1,0.045455
1,0.045455
2,0.086957
2,0.086957
2,0.086957
3,0.130435
1,0.045455
1,0.045455
2,0.090909
1,0.045455
1,0.045455
2,0.095238
2,0.095238
2,0.095238
3,0.142857
2,0.083333
2,0.083333
12,0.500000
2,0.083333
2,0.083333
1,0.041667
1,0.041667
2,0.083333
2,0.083333
2,0.083333
2,0.083333
1,0.041667
1,0.041667
2,0.083333
2,0.083333
2,0.083333
2,0.083333
1,0.041667
2,0.142857
2,0.142857
2,0.083333
2,0.083333
14,0.583333
1,0.041667
2,0.083333
2,0.083333
5,0.208333
5,0.208333
5,0.208333
5,0.208333
5,0.208333
3,0.125000
3,0.125000
3,0.125000
1,0.041667
3,0.125000
3,0.125000
3,0.125000
1,0.041667
8,0.307692
8,0.307692
8,0.307692
8,0.307692
8,0.307692
8,0.307692
8,0.307692
8,0.307692
2,0.080000
2,0.080000
2,0.080000
4,0.160000
4,0.160000
3,0.115385
3,0.115385
3,0.115385
3,0.115385
5,0.192308
5,0.192308
2,0.076923
2,0.076923
4,0.166667
4,0.166667
4,0.166667
4,0.166667
1,0.041667
4,0.166667
4,0.166667
4,0.166667
4,0.166667
1,0.041667
1,0.041667
1,0.041667
5,0.185185
5,0.185185
5,0.185185
5,0.185185
5,0.185185
1,0.038462
1,0.041667
1,0.041667
1,0.041667
2,0.083333
2,0.083333
2,0.083333
2,0.083333
2,0.083333
2,0.083333
2,0.083333
2,0.083333
2,0.083333
2,0.083333
1,0.041667
2,0.083333
2,0.083333
2,0.083333
2,0.083333
2,0.083333
2,0.083333
1,0.041667
1,0.041667
5,0.185185
5,0.185185
5,0.185185
5,0.185185
5,0.185185
5,0.185185
6,0.222222
1,0.037037
2,0.080000
2,0.080000
2,0.080000
4,0.160000
4,0.160000
1,0.041667
2,0.083333
2,0.083333
2,0.083333
2,0.083333
2,0.083333
2,0.083333
1,0.041667
1,0.041667
2,0.083333
2,0.083333
2,0.083333
2,0.083333
1,0.041667
1,0.062500
1,0.041667
12,0.500000
1,0.041667
1,0.041667
2,0.083333
2,0.083333
2,0.083333
2,0.083333
2,0.083333
2,0.083333
2,0.083333
2,0.083333
1,0.041667
1,0.041667
1,0.041667
2,0.083333
2,0.083333
2,0.083333
2,0.083333
1,0.041667
1,0.041667
2,0.083333
2,0.083333
2,0.083333
2,0.083333
1,0.041667
2,0.083333
2,0.083333
2,0.083333
2,0.083333
2,0.083333
2,0.083333
2,0.083333
2,0.083333
1,0.041667
2,0.083333
2,0.083333
2,0.083333
2,0.083333
1,0.041667
2,0.083333
2,0.083333
2,0.083333
2,0.083333
2,0.083333
2,0.083333
2,0.083333
2,0.083333
1,0.041667
2,0.083333
2,0.083333
2,0.083333
2,0.083333
1,0.058824
1,0.041667
11,0.458333
1,0.041667
1,0.041667
2,0.083333
2,0.083333
4,0.173913
4,0.173913
4,0.173913
4,0.173913
1,0.043478
7,0.259259
7,0.259259
7,0.259259
7,0.259259
7,0.259259
7,0.259259
7,0.259259
2,0.083333
2,0.083333
2,0.083333
3,0.125000
1,0.043478
1,0.043478
4,0.160000
4,0.160000
4,0.160000
4,0.160000
2,0.086957
2,0.086957
1,0.043478
4,0.160000
4,0.160000
4,0.160000
4,0.160000
1,0.040000
2,0.076923
2,0.076923
2,0.076923
3,0.115385
2,0.086957
2,0.086957
8,0.296296
8,0.296296
8,0.296296
8,0.296296
8,0.296296
8,0.296296
8,0.296296
8,0.296296
1,0.037037
5,0.217391
5,0.217391
5,0.217391
5,0.217391
5,0.217391
3,0.120000
3,0.120000
3,0.120000
3,0.120000
4,0.160000
1,0.043478
1,0.043478
2,0.086957
1,0.043478
2,0.083333
2,0.083333
1,0.062500
1,0.062500
5,0.192308
5,0.192308
5,0.192308
5,0.192308
5,0.192308
2,0.086957
2,0.086957
2,0.086957
3,0.130435
1,0.043478
1,0.043478
1,0.043478
1,0.043478
1,0.043478
1,0.043478
2,0.083333
2,0.083333
1,0.043478
1,0.043478
1,0.043478
1,0.043478
1,0.043478
1,0.043478
1,0.043478
2,0.083333
2,0.083333
2,0.083333
3,0.125000
1,0.043478
1,0.043478
2,0.086957
1,0.043478
1,0.043478
1,0.043478
1,0.043478
1,0.043478
1,0.043478
1,0.043478
2,0.086957
2,0.086957
5,0.192308
5,0.192308
5,0.192308
5,0.192308
5,0.192308
5,0.192308
7,0.269231
7,0.269231
5,0.192308
6,0.230769
1,0.038462
1,0.052632
1,0.052632
2,0.105263
2,0.105263
2,0.105263
2,0.105263
2,0.105263
2,0.105263
6,0.272727
6,0.272727
6,0.272727
6,0.272727
6,0.272727
6,0.272727
5,0.200000
5,0.200000
5,0.200000
5,0.200000
5,0.200000
2,0.105263
2,0.105263
2,0.105263
6,0.315789
6,0.315789
6,0.315789
6,0.315789
4,0.190476
4,0.190476
4,0.190476
4,0.190476
4,0.190476
5,0.238095
2,0.105263
2,0.105263
2,0.105263
2,0.105263
2,0.133333
2,0.133333
2,0.133333
3,0.142857
3,0.142857
3,0.142857
3,0.142857
5,0.238095
5,0.238095
3,0.142857
2,0.095238
2,0.095238
2,0.095238
2,0.095238
1,0.047619
6,0.315789
6,0.315789
6,0.315789
6,0.315789
6,0.315789
6,0.315789
8,0.380952
8,0.380952
8,0.380952
8,0.380952
8,0.380952
8,0.380952
8,0.380952
8,0.380952
2,0.105263
2,0.105263
1,0.052632
2,0.105263
2,0.105263
2,0.105263
2,0.105263
3,0.142857
3,0.142857
3,0.142857
1,0.071429
1,0.071429
2,0.142857
1,0.071429
1,0.052632
3,0.157895
3,0.157895
3,0.157895
2,0.105263
2,0.105263
2,0.105263
2,0.105263
2,0.105263
2,0.105263
1,0.052632
2,0.105263
2,0.105263
2,0.105263
2,0.105263
5,0.227273
5,0.227273
5,0.227273
5,0.227273
5,0.227273
5,0.227273
7,0.318182
7,0.318182
5,0.333333
2,0.105263
2,0.105263
2,0.105263
13,0.684211
13,0.684211
13,0.684211
13,0.684211
2,0.105263
2,0.105263
2,0.105263
2,0.105263
1,0.052632
1,0.052632
2,0.100000
2,0.100000
1,0.055556
1,0.055556
2,0.105263
2,0.105263
5,0.263158
2,0.105263
2,0.105263
1,0.052632
1,0.052632
2,0.105263
2,0.105263
2,0.105263
2,0.105263
1,0.052632
2,0.105263
2,0.105263
2,0.105263
2,0.105263
1,0.052632
1,0.052632
1,0.052632
1,0.052632
1,0.052632
2,0.105263
2,0.105263
2,0.105263
2,0.105263
1,0.052632
2,0.105263
2,0.105263
2,0.105263
2,0.105263
2,0.105263
2,0.105263
2,0.100000
2,0.100000
1,0.052632
1,0.052632
3,0.157895
3,0.157895
2,0.105263
2,0.105263
2,0.105263
2,0.105263
1,0.052632
1,0.052632
2,0.111111
2,0.111111
2,0.105263
2,0.105263
5,0.263158
1,0.052632
2,0.105263
2,0.105263
2,0.105263
2,0.105263
1,0.052632
1,0.055556
2,0.105263
2,0.105263
5,0.263158
2,0.105263
2,0.105263
1,0.052632
2,0.100000
2,0.100000
2,0.100000
3,0.150000
1,0.052632
1,0.052632
2,0.105263
2,0.105263
2,0.105263
2,0.105263
2,0.105263
1,0.052632
2,0.105263
2,0.105263
2,0.105263
2,0.105263
1,0.066667
1,0.052632
8,0.421053
0,0.000000
1,0.058824
1,0.058824
1,0.058824
1,0.058824
1,0.058824
4,0.210526
4,0.210526
4,0.210526
4,0.210526
4,0.210526
5,0.263158
4,0.235294
4,0.235294
4,0.235294
4,0.235294
4,0.235294
5,0.294118
3,0.176471
3,0.176471
3,0.176471
1,0.058824
4,0.210526
4,0.210526
4,0.210526
4,0.210526
2,0.105263
2,0.105263
2,0.105263
4,0.222222
4,0.222222
4,0.222222
4,0.222222
4,0.222222
5,0.277778
4,0.222222
9,0.500000
5,0.263158
5,0.263158
5,0.263158
5,0.263158
5,0.263158
2,0.095238
2,0.095238
2,0.095238
4,0.190476
4,0.190476
1,0.058824
3,0.176471
3,0.176471
3,0.176471
1,0.058824
5,0.250000
5,0.250000
5,0.250000
5,0.250000
5,0.250000
1,0.058824
1,0.058824
1,0.058824
1,0.058824
1,0.058824
5,0.250000
5,0.250000
5,0.250000
5,0.250000
5,0.250000
5,0.250000
6,0.300000
2,0.117647
2,0.117647
2,0.111111
2,0.111111
2,0.111111
3,0.166667
1,0.058824
1,0.058824
2,0.117647
1,0.058824
1,0.058824
1,0.058824
1,0.058824
1,0.058824
1,0.058824
2,0.111111
2,0.111111
2,0.111111
3,0.166667
1,0.058824
1,0.058824
1,0.058824
1,0.058824
1,0.058824
1,0.058824
1,0.058824
2,0.111111
2,0.111111
1,0.058824
1,0.058824
2,0.117647
1,0.058824
1,0.058824
1,0.058824
